ACEA,0.0043381180536063435
ACEB,0.000880795699319814
ACK,0.0001774224084688525
ACN_1,1.1610494828506734e-05
ACN_2,9.830986823389232e-06
ACS,4.9790709777397524e-08
ATP_MAINTENANCE,0.21195088422252645
ATP_syn,0.018009306576254824
CITRA_SYN,0.04190244365353257
CYTBO,0.2221237520870473
EDA,0.006595377188006679
EDD,0.01957171541865138
ENO,0.00036836624299446674
FBA,0.0013710101594413548
FBP,6.9452390709101586e-06
FUMA,1.1119553127159065e-06
GDH,0.13379923240918082
GLT,0.06783623656219123
GND,0.020277091069546227
GPM,0.00013580403182700262
GROWTH,0.008322268072389172
LPD,0.024417013223119455
MAD,0.05540123220436888
MDH,0.008590764119436212
MQO,0.007509099648040363
NADH_req,0.6190637216490713
NDHII,0.6346664405891431
PCK,0.001605718782517862
PDH,0.008376020174485466
PFK,0.14261954634758783
PGI,0.012726959658507564
PGK,1.1627173752137843e-06
PGL,8.635095074410737e-05
PIT,2.07578343023318e-05
PPC,0.0024512440862177187
PPS,1.2680032622780502e-06
PTA,2.6129137275732184e-05
PYK,0.015069339686596295
RPE,0.00029199690715353555
RPI,0.0001777899465245647
SDH,0.00046908747825857855
SK,7.382472966277476e-08
SQR,6.481049683981777e-06
TPI,0.00028449388434864664
XCH_ACE1,3.3438170010668955e-09
XCH_ACE2,8.576511167923684e-09
XCH_GLC,3.0247967464092085e-09
XCH_P,2.1049511023107925e-09
ZWF,0.06198859954053626
